de,Hackselkommern,Häcksellagerraum,,,
de,Hand, de Hänne,Hand,,
dat,Handeok,Handtuch,,,
de,Handiulen,Handfeger,,,
dat,Handpeerd,Pferd links im Gespann,,,
,handwoarm,lauwarm,,,
,hannebräet,handbreit,,,
de,Hannel,Handel,,,
,hanneln,handeln,,,
de,Hannoiwersken,Niedersachsen (Provinz Hannover),,,
de,Hansken,Handschuh,,,
de,Hanswost,Hanswurst,,,
de,Hantekassen,Akkordeon,,,
de,Häring,Hering,,,
,hart,hart,,,
de,Haspel,Haspel (Garnwinde),,,
dat,Hauchdütsk,Hochdeutsch,,,
,hauge,hoch,,,
,haujoahnen,gähnen,,,
,haulen,halten,,,
de,Haumierlen,Windhalm,,,
de,Haupen, de Höape,Haufen,,
de,Heekstern,Elster,,,
de,Heemel,Hammel,,,
,heer,her,,,
de,Heerfst,Herbst,,,
,heerkurm,herkommen,,,
dat,Heerkurm,Herkunft,,,
dat,Heft,Heft, Heft (Feilengriff),,
,hei,er,,,
,heile,heil,,,
,heit,heiß,,,
,heit,läufig (Hund),,,
,helle,hell, laut, schlau,
,helpen,helfen,,,
,henn,hin,,,
,henn un heer,hin und her,,,
,henndrieben,hintreiben,,,
,henndür,hindurch,,,
,hennfaalen,hinfallen,,,
,hennfraaien,einheiraten,,,
,henngriepen,hingreifen,,,
,hennhaulen,hinhalten,,,
,hennhucken,hinhocken,,,
,hennig (hennich),einfach (ging gut, leicht, klein),
,hennkieken,hinschauen,,,
,hennknaaien,hinknien,,,
,hennkriegen,hinbekommen,,,
,hennkurm,hinkommen,,,
,hennlangen,hinlangen,,,
,hennlaupen,hinlaufen,,,
,hennleggen,hinlegen,,,
,hennsetten,hinsetzen,,,
,hennteo,hinzu,,,
,hennwiesen,hinweisen,,,
,heoen,hauen,,,
dat,Heohn, de Hoihner,Huhn,,
dat,Heohneraai,Hühnerei,,,
de,Heohnerdroaht,Hühnerdraht,,,
de,Heohnerfehen,Hühnerfeder,,,
de,Heohnerkamm,Hühnerkamm,,,
dat,Heohnerküken,Küken (weiblich),,,
dat,Heohnerlock,Hühnerloch (Durchschlupf für Hühner),,,
de,Heohnermess,Hühnermist,,,
de,Heohnerschieten,Hühnerdreck,,,
de,Heohnerstaal,Hühnerstall,,,
de,Heohnerwiehm,Hühnerschlafplatz mit Sitzstangen,,,
de,Heohnerzuppen,Hühnersuppe,,,
,heoßen,husten,,,
de,Heoßen,Husten,,,
de,Heot, de Hoie,Hut,,
,hibbelig (hibbelich),unruhig,,,
de,Hielen,Zwischenboden über dem Stall,,,
de,Hielenkieker,Neugieriger (Spion),,,
,hiemen,einatmen (beim Asthmaanfall),,,
de,Hiemitten,Himbeeren,,,
,hier,hier,,,
,hierbi,hierbei,,,
dat,Hiermd, de Hierme,Hemd,,
de,Hiermdknöape,Hemdknöpfe,,,
de,Hiermdkroagen,Hemdkragen,,,
de,Hiermdschlippk,Hemdzipfel,,,
,hiesig (hiesich),einheimisch,,,
de,Hiesige,Ortsansässige,,,
,hii,linksherum (Befehl für Zugtiere),,,
de,Himmel,Himmel,,,
de,Himmelsziergen,Bekassine (Sumpfschnepfe),,,
de,Himpen,Kornmaß (Hohlmaß = 40 Pfund),,,
de,Himphamp,Rückenbereich (zwischen Beckenkamm und Wirbelsäule),,,
de,Hingst,Hengst,,,
,hinkeln,hinkeln,,,
dat,Hinkelspell,Hüpfspiel (mit einem Stein oder einer Dose),,,
,hinken,hinken,,,
de,Hinner,Verhinderung,,,
,hinnern,hindern,,,
de,Hinnick,Heinrich,,,
de,Hippe,Ziege,,,
de,Hirkel,Hechel (Flachskamm),,,
,hirkeln,sticheln, Flachs kämmen,,
,hissen,hetzen (sticheln),,,
dat,Hitken,Ziegenlamm, Mädchen (flott),,
de,Hitte,Hitze,,,
de,Hittestippen,Hautausschlag bei Hitze,,,
de,Hiue,Miete,,,
de,Hiuemann,Heuerling,,,
dat,Hiuemannshius,Heuerlingshaus,,,
,hiulen,heulen,,,
dat,Hius, de Hüser,Haus,,
,hiusen,hausen,,,
de,Hiushöllerske,Haushälterin,,,
de,Hiusmannskost,Hausmannskost,,,
dat,Hiusmittel,Hausmittel,,,
de,Hiusnoame,Familienname, Nachname,,
,hiustern,verwahrlost wohnen,,,
de,Hiusupgoaben,Hausaufgaben,,,
de,Hiut,Haut,,,
de,Hoaber,Hafer,,,
,hoabhaft moaken,habhaft machen, festnehmen,,
de,Höachte,Höhe,,,
de,Hoagel,Hagel,,,
de,Hoagelkörns,Hagelkörner,,,
dat,Hoagelschiuer,Hagelschauer,,,
de,Hoahn, de Hehne,Hahn,,
de,Hoahnenkamm,Hahnenkamm,,,
dat,Hoahnentreaßel,Hahnentritt,,,
dat,Hoai,Heu,,,
,hoaien,heuen,,,
de,Hoaihaupen,Heuhaufen,,,
de,Hoaken, de Hoakens,Haken,,
,hoalen,holen,,,
,hoan,dengeln (einer Sense),,,
dat,Hoar, de Hoare,Haar,,
de,Hoarbessen,Haarbesen,,,
de,Hoarbössen,Haarbürste,,,
de,Hoarfoarbe,Haarfarbe,,,
,hoarken,harken,,,
de,Hoarken,Harke,,,
de,Hoarkentienen,Harkenzinken,,,
de,Hoarklemmen,Haarklemme,,,
,hoarn,haaren,,,
,höarn,hören, gehören,,
dat,Höarn, de Höarns,Horn,,
dat,Hoarnetz,Haarnetz,,,
,höarpen,Heuhaufen machen,,,
de,Hoarspangen,Haarspange,,,
dat,Hoarspier,Haar (einzeln),,,
,höart,gehört,,,
de,Hoase,Hase, Schwungpflug (von Hand geführt),,
de,Hoasticken,Amboss zum Dengeln der Sense,,,
de,Hoawk,Habicht,,,
de,Hochtiet, de Hochtiehen,Hochzeit,,
de,Hochtietsbitter,Hochzeitsbitter,,,
de,Hochtietsdagg (Hochtietsdach),Hochzeitstag,,,
dat,Hochtietspoar,Hochzeitspaar,,,
de,Hocken,Getreidegarben (20 zusammengestellte Garben),,,
de,Hoff, de Höbe (uppen Hobe),Hof (auf dem Hof),,
,hoffentlich,hoffentlich,,,
,hoien,hüten,,,
de,Hoiete,Gatter (kleines),,,
de,Hoihnerwiehm,Hühnerstall mit Sitzstangen,,,
,hökern,handeln,,,
,hölten,hölzern, ungeschickt,,
de,Hölter,Kopf,,,
de,Hörlkoorf, de Hörlköörbe,Bügelkorb,,
,hott,rechtsherum (Befehl für Zugtiere),,,
,hottvetwass,durcheinander,,,
de,Hueraaie,Hurerei,,,
,hügen,betteln,,,
de,Hülpe,Hilfe,,,
de,Hulster,Halbstarker,,,
,hult,halt,,,
dat,Hult,Holz,,,
,Hult (innen Hulte),Wald (im Wald),,,
,hult moal,warte mal,,,
de,Hultbock, de Hultböcke,Holzbock, Zecke,
dat,Hultdeil,Waldstück,,,
de,Hultdiuben,Ringeltaube,,,
de,Hulthaupen,Holzhaufen,,,
de,Hultkopp,Holzkopf,,,
de,Hultlierpel,Holzlöffel,,,
de,Hultnoagel, de Hultnegel,Holznagel,,
de,Hultwurm,Holzwurm,,,
de,Hulzken,Holzschuhe,,,
dat,Hulzkenlear,Holzschuhleder,,,
de,Hulzkenmoaker,Holzschuhmacher,,,
de,Hulzkenstierbel,Holzschuhstiefel,,,
de,Hunger,Hunger,,,
de,Hungerhoaken,Mensch (hager),,,
de,Hungerhoarken,Stroh- oder Heuharke (große),,,
,hüngerig (hüngerich),hungrig,,,
,hüpig (hüpich),übermäßig,,,
,hüppken,hüpfen,,,
de,Hürbel,Hügel, Hobel,,
de,Hürbelbank,Hobelbank,,,
de,Hurken,Hocke,,,
,hüü,los (Befehl für Zugtiere),,,
,hüünsken,schluchzen,,,
,hüünskerig (hüünskerich),weinerlich,,,
dat,Hüüsken,Häuschen,,,
de,Iber,Übereifer,,,
,iberig (iberich),übereifrig,,,
dat,Iis,Eis,,,
de,Iisbär,Eisbär,,,
de,Iisbleomen,Eisblumen,,,
dat,Iisen,Eisen,,,
de,Iisenboahn,Eisenbahn,,,
,iisig (iisich),eisig,,,
,iiskault,eiskalt,,,
de,Iistappen,Eiszapfen,,,
de,Iisvurgel,Eisvogel,,,
,ile,alleine (schier),,,
de,Ile,Eile,,,
,ilig (ilich),eilig,,,
de,Imme,Biene,,,
de,Immekoorf,Bienenkorb,,,
dat,Immeschiuer,Bienenhaus,,,
dat,Immevulk,Bienenvolk,,,
,in,in, in (Vorsilbe),,
,inbilgen,einbilden,,,
,inboiten,einheizen,,,
,inbreken,einbrechen,,,
,inbuchten,inhaftieren,,,
,inbündken,windeln,,,
,indecken,eindecken,,,
,indiuken,eintauchen,,,
,indregen,eintragen,,,
,indröagen,eintrocknen,,,
,indröahen,einzäunen,,,
,indrürseln,einnicken,,,
,indrürsken,eindösen,,,
,indusseln,einduseln,,,
,infaalen,einfallen,,,
,inföhmen,einfädeln,,,
,infoihen,Ernte einfahren,,,
,infreisen,einfrieren,,,
,infriedigen,einzäunen,,,
,ingeiten,eingießen,,,
,ingierm,eingeben,,,
,inkoken,einkochen,,,
,inkörpen,einkaufen,,,
,inkriegen,beruhigen, einfahren,,
,inloaen,einladen,,,
,inmessen,durchnässen,,,
,inmoaken,einmachen,,,
,inne,zu Hause,,,
,inne (in de),in der, in die,,
,inne Fissen,in Ordnung,,,
,inne Fuhr liggen,in der Furche liegen,,,
,inne Kiuhlen trehen,hinken,,,
,inne Richte,in gerader Richtung,,,
,inne Schiermskeraaie,in der Dämmerung,,,
,inne Tunnen trehen,in die Tonne treten,,,
,innedutten,entzweit, zerbrochen, kaputt,
dat,Innefuhrpeerd,Pferd (rechts im Gespann, das in der Furche geht),,
,innehoien,einhüten (Haus hüten),,,
,innemoite,entgegen,,,
,innemoitekurm,entgegenkommen,,,
,innen,in den, in dem, im,
,innen Dürbogen,Deelenvorraum (offen),,,
,innessen,einnisten,,,
,innicken,einnicken,,,
,innierm,einnehmen,,,
,inpacken,einpacken,,,
,inplocken,einbröckeln,,,
,inpucken,einschlagen (Wickeltechnik bei Säuglingen),,,
,inpündken,abwiegen,,,
,inrenken,einrenken,,,
,inrichen,einrichten,,,
,inrieben,einreiben,,,
,inriegen,einreihen,,,
,inroihen,einrühren,,,
,inrümen,einräumen,,,
,insacken,einsacken,,,
,insäggen,überzeugen,,,
,insärpen,einseifen,,,
de,Inschlagg (Inschlach),Schussgarn beim Weben,,,
,inschloan,einschlagen,,,
,inschloapen,einschlafen, entschlafen,,
,inschmehen,einschmieren,,,
,inschoalen,einschalen,,,
,insetten,einsetzen,,,
,insoarken,einsargen,,,
de,Insoat,Einsaat,,,
,insoiken,sortieren (Kartoffeln),,,
,insölten,einsalzen,,,
,insperrn,einsperren,,,
,inspringen,einspringen (schnell helfen),,,
,instanne,imstande (gut entwickelte Person), fähig,,
,insteken,einstecken,,,
,instippen,einstippen,,,
,instoahn,einstehen,,,
,insutken,einsauen,,,
,int (in dat),ins (in das),,,
,intappen,einzapfen,,,
,inteihn,einziehen,,,
,intiusken,eintauschen,,,
,intrechtern,eintrichtern,,,
,intrehen,eintreten,,,
de,Intucht,Inzucht,,,
,intüsken,inzwischen,,,
,intüünen,einzäunen,,,
,investoahn,einverstanden,,,
,inwennig (inwennich),inwendig,,,
,inwilligen,einwilligen,,,
,inwossen,eingewachsen,,,
de,Inwürpel,Türverriegelung von innen bei Spangentüren,,,
de,Inwürpelhoaken,Gegenstück zur Türverriegelung,,,
de,Irmel,Blattläuse,,,
de,Irsel,Esel,,,
de,Iuhe,Uhr,,,
de,Iuhekiehen,Uhrkette,,,
de,Iuhemoaker,Uhrmacher,,,
de,Iuhetiet,Uhrzeit,,,
dat,Iuheweerk,Uhrwerk,,,
de,Iulen,Eule,,,
de,Iulenkassen,Eulenkasten,,,
dat,Iulenlock,Eulenloch (Einflugloch),,,
de,Iulenspaaigel,Eulenspiegel,,,
,iuse,unser, unsere,,
,Iuse,Unsrige (Familienanhörige),,,
,iusereiner,unsereiner,,,
,iust,unser,,,
,iut, iute,aus,,
,iutbacken,ausbacken,,,
,iutbeoen,ausbauen,,,
,iutbetern,ausbessern,,,
,iutbetoahlen,ausbezahlen,,,
,iutbiulen,ausbeulen,,,
,iutblieben,ausbleiben,,,
,iutbloaihen,ausblühen,,,
,iutbloien,ausbluten,,,
,iutbössen,ausbürsten, weglaufen,,
,iutbottern,ausgeschlagen (z. B. Achslager),,,
,iutbrähen,ausbreiten,,,
,iutbreken,ausbrechen,,,
de,Iutbund,Taugenichts,,,
,iutdeilen,austeilen,,,
,iutdenken,ausdenken,,,
,iutdeon,spendieren,,,
de,Iutdiuer,Ausdauer,,,
,iutdöppen,aushülsen (Erbsen, Bohnen),,
,iutdössken,ausdreschen,,,
,iutdraaihen,ausdrehen,,,
,iutdregen,austragen,,,
,iutdrieben,austreiben,,,
,iutdrinken,austrinken,,,
,iutdröagen,austrocknen,,,
,iutdrücken,ausdrücken,,,
,iuten,aus dem,,,
,iutenanner,auseinander,,,
,iuteneine,getrennt,,,
,iutfaalen,ausfallen,,,
,iutfechten,ausfechten,,,
,iutfegen,ausfegen,,,
,iutfeogen,ausfugen,,,
,iutfitken,abstauben (mit dem Gänseflügel),,,
de,Iutflugg, de Iutflüge,Ausflug,,
,iutfoihen,ausfahren,,,
,iutfransen,ausfransen,,,
,iutfreten,ausfressen,,,
,iutfroagen,ausfragen,,,
,iutgeiten,ausgießen,,,
,iutgierm,ausgeben,,,
,iutgoahn,ausgehen,,,
,iutgroaben,ausgraben,,,
,iutgürlen,herausrieseln,,,
de,Iutguss,Ausguss,,,
de,Iuthang,Aushang,,,
,iuthaulen,aushalten,,,
,iutheilen,ausheilen,,,
,iuthoalen,ausholen,,,
,iuthöarn,aushorchen,,,
,iutjuckeln,ausleiern,,,
,iutkieken,auswählen,,,
,iutkielen,ausschlagen,,,
,iutkinnen,auskennen,,,
,iutklaaien,ausbuddeln,,,
,iutklamüsern,erforschen,,,
,iutkloppen,ausklopfen,,,
,iutkniepen,auskneifen,,,
,iutkniepen,fortlaufen,,,
,iutkroamen,auskramen,,,
,iutküen,aussprechen,,,
,iutlachen,auslachen,,,
,iutlährnen,ausleihen,,,
de,Iutlänner,Ausländer,,,
,iutlappen,aussaufen,,,
,iutleggen,auslegen,,,
,iutlicken,auslecken,,,
,iutlierpeln,auslöffeln,,,
,iutliuken,herausziehen,,,
de,Iutlöarper,Ausläufer (Ableger),,,
,iutlöasen,herauslösen,,,
,iutlösken,auslöschen,,,
,iutmessen,ausmisten,,,
,iutmeten,ausmessen,,,
,iutnaaien,weglaufen,,,
,iutnauten,ausdenken,,,
,iutnierm,ausnehmen,,,
,iutoaen,ausarten,,,
,iutpündken,auswiegen (pfundweise),,,
,iutreken,ausrechnen,,,
,iutrenken,ausrenken,,,
,iutrichen,ausrichten,,,
,iutrieten,ausreißen,,,
,iutriuhen,ausruhen,,,
,iutscheiten,ausschießen,,,
,iutschellen,ausschimpfen,,,
de,Iutschlagg (Iutschlach),Ausschlag,,,
,iutschliuten,ausschließen,,,
,iutschloapen,ausschlafen,,,
,iutschniehen,ausschneiden, kastrieren,,
,iutsetten,aussetzen,,,
,iutsiedeln,aussiedeln,,,
,iutsierben,aussieben,,,
,iutsitten,aussitzen,,,
,iutsoiken,aussuchen,,,
,iutspaaien,ausspucken,,,
,iutsteerben,aussterben,,,
,iutsteken,ausstechen,,,
,iutstoahn,ausstehen,,,
,iutstoppen,ausstopfen,,,
,iutstörten,ausstoßen,,,
de,Iutstüer,Aussteuer,,,
,iutteihn,ausziehen,,,
de,Iutteihnedisk,Ausziehtisch,,,
,iutteiken,auszeichnen,,,
,iuttellen,auszählen,,,
,iuttrehen,austreten,,,
,iutwannern,auswandern,,,
,iutwasken,auswaschen,,,
,iutwassen,auswachsen,,,
de,Iutwegg (Iutwech),Ausweg,,,
,iutwennig (iutwennich),auswendig,,,
,iutwieken,ausweichen,,,
de,Iutwies,Ausweis,,,
,iutwiesen,ausweisen,,,
,iutwossen,ausgewachsen,,,
,iutzappen,ausschwatzen,,,
,jabbeln,plappern (viel),,,
de,Jabbeloars,Vielredner,,,
de,Jabbelpott,Quasselstrippe,,,
de,Jacht,Jagd,,,
,jachtern,hinterherlaufen,,,
,jackelig (jackelich),instabil (ausgeleiert),,,
de,Jacken,Damenjacke,,,
de,Janewoar,Januar,,,
de,Japp,Heißhunger,,,
,jappen,Luft schnappen, gaffen,,
de,Jauche,Jauche,,,
dat,Jauchefatt,Jauchefass,,,
dat,Jauchelock,Jauchegrube,,,
,jauchen,jauchen,,,
de,Jeger,Jäger,,,
,jeo,ja,,,
,jickelig,instabil (ausgeleiert),,,
,jitken,fahren (zum Vergnügen),,,
,jiuchen,jauchzen,,,
,joa,ja,,,
,joagen,jagen,,,
,joahnen,gähnen,,,
dat,Joahr,Jahr,,,
,joahrelang,jahrelang,,,
de,Joahrestiet, de Joahrestiehen,Jahreszeit,,
de,Joahreszoahl,Jahreszahl,,,
de,Joahrmoark,Jahrmarkt,,,
de,Jucht,Prügel,,,
,juckeln,herumfahren,,,
,jüjacken,hin- und herbewegen (ohne rechtes Weiterkommen),,,
de,Juli,Juli,,,
de,Junge,Sohn, Junge,,
de,Juni,Juni,,,
de,Juppen,Herrenjacke,,,
de,Jürk,Juckreiz,,,
,jürken,jucken,,,
,kaalben,kalben,,,
,kaalbern,balgen,,,
dat,Kaalf, de Kälber,Kalb,,
de,Kaalk,Kalk,,,
de,Kaalkkiuhlen,Kalkgrube,,,
de,Kaalkloaen,Kalkwanne zum Kalk löschen,,,
de,Kaalkohmn,Kalkofen,,,
de,Kabacke,Haus (verfallen),,,
de,Kabbelaaie,Streiterei (freundschaftlich),,,
,kabbeln,streiten (freundschaftlich),,,
,käbbeln,streiten (freundschaftlich),,,
de,Kachelohmn,Kachelofen,,,
dat,Kaff,Spreu (die beim Korn dreschen anfällt),,,
de,Kaffe,Kaffee,,,
de,Kaffebauhnen,Kaffeebohnen,,,
dat,Kaffedicksel,Kaffeesatz,,,
de,Kaffekannen,Kaffeekanne,,,
de,Kaffekiertel,Kaffeekessel,,,
de,Kaffemührlen,Kaffeemühle,,,
de,Kaffeprütt,Kaffeesatz,,,
de,Kaffetiet,Kaffeezeit,,,
de,Kaffwannen,Spreuwanne,,,
dat,Kammrad,Zahnrad aus Holz,,,
,kann (kanns),kann (kannst),,,
,kanns diu (konns diu),kannst du,,,
de,Kanter,Kantor (Organist),,,
de,Kanthoaken,Kanthaken (Stange mit Eisenhaken zum Bewegen von Baumstämmen),,,
dat,Kanthult,Kantholz,,,
de,Käse,Käse,,,
de,Kasse,Kasse, Geldinstitut,,
,katrente goahn,fliehen, abhauen,,
de,Katte,Katze,,,
,katthoaken,streiten,,,
de,Kaul,Kohl,,,
,kault,kalt,,,
de,Keerken,Kirche,,,
de,Keerkenbank,Kirchenbank,,,
dat,Keerkenbeok,Kirchenbuch,,,
de,Keerkeniuhe,Kirchenuhr,,,
de,Keerkensteohl,Kirchenstuhl,,,
de,Keerkhoff,Friedhof,,,
de,Keerkturm,Kirchturm,,,
,kehen,kehren,,,
de,Kehln,Kehle,,,
,kein,kein,,,
,keinen,keinen,,,
,keinmoal,niemals,,,
dat,Kellerlock,Kellerloch,,,
de,Kelln,Kelle, Schöpfkelle,,
,kelln (et kellt),schmerzen (es schmerzt),,,
de,Kemellen,Kamille,,,
de,Kemeode,Kommode,,,
,kemeodig (kemeodich),angenehm, bequem,,
dat,Kenienken,Kaninchen,,,
,keoen,kauen,,,
de,Keoh,Kuh,,,
de,Keohbiuer,Kuhbauer,,,
de,Keohkiehen,Kuhkette,,,
de,Keohstärt,Kuhschwanz,,,
dat,Keohveih,Kühe,,,
de,Keoken,Kuchen,,,
dat,Keokenbleck,Kuchenblech,,,
de,Keokenploaten,Kuchenblech,,,
de,Kerl,Mann,,,
de,Kerls,Männer,,,
de,Ketuffel,Kartoffel,,,
de,Kiehen,Kette,,,
dat,Kiehenlett,Kettenglied,,,
,kieken,gucken, schauen,,
de,Kiel,Keil,,,
,kielhacken,weglaufen,,,
,kiemen,keimen,,,
de,Kiemen,Keim,,,
dat,Kiend,Kind,,,
de,Kierseling,Findling,,,
de,Kiertel,Kessel,,,
de,Kinkerlitzken,Nichtigkeit (unnützer Kram),,,
,kinnen,kennen,,,
de,Kinner,Kinder,,,
de,Kinneraaie,Kinderei,,,
dat,Kinnerberre,Kinderbett,,,
de,Kinnerdörpe,Kindtaufe,,,
de,Kinnergoaen,Kindergarten,,,
de,Kinnersteohl,Kinderstuhl,,,
de,Kinnerwoagen,Kinderwagen,,,
de,Kipp,Walm,,,
de,Kippkoaen,Kippkarre,,,
de,Kisken,Kirschen,,,
de,Kiskenstein,Kirschenstein,,,
dat,Kitken,Gefängnis,,,
de,Kiugel,Kugel,,,
de,Kiuhlen,Kuhle,,,
de,Kiuhlengreber,Friedhofswärter,,,
,kium,kaum,,,
de,Kiusen,Backenzahn, Scharte im Werkzeug,,
de,Kiusenbreker,Zahnarzt,,,
,klaaien,klettern, kratzen, kritzeln,
de,Klaaieraaie,Schmiererei (im Schulheft),,,
de,Kläärbürgel,Kleiderbügel,,,
dat,Kläärschapp,Kleiderschrank,,,
,klabasterig (klabasterich),hektisch,,,
,klabastern,hasten,,,
,kläen,kleiden,,,
,klamüsern,zerlegen, sortieren,,
,klärben,kleben,,,
dat,Klärd,Kleid,,,
de,Klasse,Klasse,,,
de,Klatten,Haare (verfilzt),,,
,klebusterig (klebusterich),hektisch,,,
,klebustern,hasten,,,
dat,Kleoen,Knäuel,,,
,kleok,klug, schlau,,
de,Kleokschieter,Klugscheißer,,,
de,Kleokschieter,Wasserwaage,,,
de,Klierbeklatten,Kletten,,,
,klierben,kleben,,,
de,Kliester,Kleister,,,
,kliestern,kleistern,,,
de,Klingelbühl,Klingelbeutel,,,
dat,Klitzkenzapp,Lakritz,,,
,klitzkerig (klitzkerich),klebrig,,,
de,Kliuten,Erdklumpen,,,
,kliutendichte,klar im Kopf,,,
de,Kliutentreher,Bauer (scherzhaft),,,
de,Kloaber,Klee,,,
,kloar,klar,,,
de,Klöarben,Klöben,,,
,kloarmoaken,erklären,,,
dat,Klobenmest,Schälmesser,,,
de,Klocken,Glocke, Glocken,,
de,Klopphingst,Hengst (analog zum Binneneber),,,
,kloterig (kloterich),kaputt,,,
de,Klucke,Bruthenne,,,
,klucksk,brutbereit,,,
de,Klümpe,Grießklöße, Mehlklöße,,
dat,Klümpken,Bonbons,,,
dat,Klumpsoat,Stoppelrübensamen,,,
de,Klüngelpott,Trödelfritze,,,
,klunstern,hinfallen, polterndes Hinfallen,,
dat,Klürtergeld,Kleingeld,,,
,klürterig (klürterich),klapperig (krank),,,
de,Klürtern,Kotbrocken am Tierfell (besonders bei Kühen),,,
,klürtern,klackerndes Geräusch,,,
,klüütken,werfen mit Erdklumpen oder Steinchen,,,
,knaaien,knien,,,
,Knaail,Kaneel (Zimt),,,
dat,Knai, de Knaaie,Knie,,
de,Knaibiulen,Kniekehle,,,
,knaisärlen,Kniefessel (bei einer Kuh einen Strick von den Hörnern zum Knie binden),,,
de,Knaischieben,Kniescheibe,,,
,knappe,knapp, eng, kaum,
,knappen,knacken,,,
de,Knaup,Knopf,,,
de,Kneost,Knust (Endstück des Brotes),,,
de,Knibbelaaie,Feinarbeit,,,
,knibbelig (knibbelich),kniffelig,,,
dat,Knick,Genick,,,
,knickerig (knickerich),knauserig,,,
,kniepen,kneifen, frieren,,
,kniepig (kniepich),geizig,,,
de,Knieptangen,Kneifzange,,,
de,Knierpe,Kniff,,,
,knippörgen,zwinkern,,,
,kniuserig (kniuserich),geizig,,,
de,Knoal,Kanal,,,
de,Knoken,Knochen,,,
de,Knokenbreker,Osteopat,,,
de,Knubbel,Knoten unter der Haut,,,
de,Knubbelknoken,Knorpel,,,
,knüppen,knüpfen,,,
de,Knüppen,Knoten,,,
de,Knüttelstock,Stricknadel,,,
,knütten,stricken,,,
,knüücheln,knittern,,,
de,Koaen,Karre,,,
,koahl,kahl,,,
de,Koahn,Kahn,,,
de,Koarten,Karte,,,
de,Kohlflachen,Seitenwände beim Kastenwagen,,,
de,Kohlflachenwoagen,Kastenwagen,,,
de,Koihe,Kühe,,,
,koken,kochen,,,
de,Kokmeschinen,Küchenherd,,,
,kölpen,rülpsen,,,
dat,Kommerfack,Zimmer in der hinteren Giebelseite,,,
de,Konfematzieon,Konfirmation,,,
dat,Konfiefken,Seilschaft,,,
de,König,König,,,
de,Königin,Königin,,,
dat,Kooen,Getreide, Getreidekorn,,
de,Kooen,Korn (alkoholisches Getränk),,,
de,Kooenbleomen,Kornblumen,,,
dat,Kööksel,Eintopf,,,
de,Koorf,Korb,,,
,köörfken,flechten (Weidenkörbe),,,
de,Köörfker,Korbflechter,,,
de,Koorfpullen,Korbflasche,,,
de,Kopp, de Köppe,Kopf,,
de,Koppelbaum,Querstück aus Eisen an der Deichsel für Zweispänner,,,
,köppen,köpfen,,,
dat,Köppken,Tasse,,,
dat,Koppküssen,Kopfkissen,,,
,koppsober,kopfüber (mit dem Kopf voran),,,
dat,Koppweih,Kopfschmerzen,,,
,körpen,kaufen,,,
,kort,kurz,,,
,kossen,kosten,,,
de,Kossen,Kruste,,,
,kputt,kaputt,,,
de,Krach,Krach,,,
de,Kräcken,Türverschluss (drehbares Querholz),,,
,krank,krank,,,
de,Krankhert,Krankheit,,,
de,Krassen,Handgerät zum Kämmen von Rohwolle,,,
de,Kraum,Kram,,,
de,Kreog,Krug, Gastwirtschaft Meyers Krug,,
de,Kreonsbiehen,Preiselbeeren,,,
de,Kresseohn,Endstück einer Peitsche,,,
de,Kriede,Kreide,,,
,kriegen,bekommen,,,
,kriegen,einfangen,,,
,kriermeln,krimmeln,,,
de,Kries,Kreis,,,
,kriesken,kreischen,,,
,krieskensiuer,sauer (extrem),,,
de,Kring,Kreis,,,
de,Kriuken,Karaffe aus Ton,,,
,kriupen,kriechen,,,
dat,Kriuplock,Schlupfloch,,,
,krius,kraus,,,
de,Kriuskopp,Lockenkopf,,,
dat,Kriut,Unkraut,,,
de,Kroam,Kram,,,
de,Kroamsticken,Krempel,,,
,kroasken,Hühnerlaut (vom zufriedenen Huhn),,,
de,Kroiger,Gastwirt,,,
de,Kroinen,Kraniche,,,
de,Kruck,Quergriff am Spatenstiel,,,
de,Krummstänner,Schrägbalken im Fachwerk,,,
de,Krummstock,Querholz zum Aufhängen eines geschlachteten Schweines,,,
de,Krüpers,Buschbohnen,,,
de,Krüppen,Futtertrog, Krippe,,
de,Krüsel,Kreisel,,,
,krüseln,wirbeln,,,
de,Krüselwiend,Windhose (schwach),,,
,krüsselig (krüsselich),geschwächt und hinfällig,,,
,küen,reden, sprechen,,
de,Küeraaie,Gerede, Gerücht,,
de,Kuffer,Koffer, Holztruhe mit gewölbtem Deckel,,
de,Külle,Kälte,,,
,kumm,komm,,,
de,Kump,Schüssel,,,
de,Kumst,Weißkohl,,,
de,Kumsthürbel,Kohlhobel,,,
de,Kunne,Kunde, Kenntnis,,
,künnig (künnich),sachkundig (erfahren),,,
,künnt,könnt,,,
,kuntant,munter, gesund,,
de,Kürken,Küche,,,
dat,Kürkendeok,Küchentuch,,,
de,Kürkendisk,Küchentisch,,,
dat,Kürkenschapp,Küchenschrank,,,
de,Kürkensteohl,Küchenstuhl,,,
,kurm (kamm),kommen (kam),,,
dat,Kürßel,Gerede,,,
de,Kürtel,Köttel,,,
,kürteln,koten von Kotklümpchen,,,
dat,Küssen,Kissen,,,
de,Küssenbetogg (Küssenbetoch),Kissenbezug,,,
de,Kutsken,Kutsche,,,
de,Kutskwoagen,Kutschwagen,,,
de,Kuttosse,Kuh (flapsig),,,
,laaien,leiten (zügeln),,,
de,Laaien,Leine,,,
,labberig (labberich),fade (geschmacklos),,,
,lachen,lachen,,,
,lacke,locker, lose, ertraglos (taube Ähren oder Nüsse),
,läen,lernen,,,
